TIMESTAMP;BALLAST;ANGULAR;LINEAR;
16/02/2025 20:52:09.79;0;0;0;
16/02/2025 20:53:07.890;0;1;0;
16/02/2025 20:53:09.330;0;0;0;
16/02/2025 20:53:27.931;0;1;0;
16/02/2025 20:53:29.310;0;0;0;
16/02/2025 20:54:27.911;0;1;0;
16/02/2025 20:54:29.291;0;0;0;
16/02/2025 20:54:47.921;0;1;0;
16/02/2025 20:54:49.241;0;0;0;
16/02/2025 20:55:07.932;0;1;0;
16/02/2025 20:55:09.251;0;0;0;
16/02/2025 20:55:48.231;0;1;0;
16/02/2025 20:55:49.852;0;0;0;
16/02/2025 20:56:07.982;0;1;0;
16/02/2025 20:56:09.332;0;0;0;
16/02/2025 20:57:28.3;0;1;0;
16/02/2025 20:57:29.202;0;0;0;
16/02/2025 20:59:08.54;0;1;0;
16/02/2025 20:59:09.504;0;0;0;
16/02/2025 20:59:28.65;0;1;0;
16/02/2025 20:59:29.334;0;0;0;
16/02/2025 20:59:48.75;0;1;0;
16/02/2025 20:59:49.404;0;0;0;
16/02/2025 21:00:28.100;0;1;0;
16/02/2025 21:00:29.595;0;0;0;
16/02/2025 21:00:48.105;0;1;0;
16/02/2025 21:00:49.345;0;0;0;
16/02/2025 21:03:28.187;0;1;0;
16/02/2025 21:03:29.687;0;0;0;
16/02/2025 21:04:08.452;0;1;0;
16/02/2025 21:04:09.727;0;0;0;
16/02/2025 21:04:48.228;0;1;0;
16/02/2025 21:04:49.618;0;0;0;
16/02/2025 21:05:28.249;0;1;0;
16/02/2025 21:05:29.528;0;0;0;
16/02/2025 21:07:08.448;0;1;0;
16/02/2025 21:07:09.709;0;0;0;
16/02/2025 21:07:28.310;0;1;0;
16/02/2025 21:07:29.629;0;0;0;
16/02/2025 21:07:48.330;0;1;0;
16/02/2025 21:07:49.590;0;0;0;
16/02/2025 21:08:28.341;0;1;0;
16/02/2025 21:08:29.810;0;0;0;
16/02/2025 21:09:08.341;0;1;0;
16/02/2025 21:09:09.691;0;0;0;
16/02/2025 21:09:48.569;0;1;0;
16/02/2025 21:09:49.801;0;0;0;
16/02/2025 21:10:28.372;0;1;0;
16/02/2025 21:10:29.751;0;0;0;
16/02/2025 21:11:48.413;0;1;0;
16/02/2025 21:11:49.732;0;0;0;
16/02/2025 21:12:48.570;0;1;0;
16/02/2025 21:12:49.893;0;0;0;
16/02/2025 21:13:08.458;0;1;0;
16/02/2025 21:13:09.713;0;0;0;
16/02/2025 21:14:28.495;0;1;0;
16/02/2025 21:14:29.734;0;0;0;
16/02/2025 21:15:28.693;0;0;1;
16/02/2025 21:15:29.995;0;0;0;
16/02/2025 21:16:28.556;0;1;0;
16/02/2025 21:16:29.826;0;0;0;
16/02/2025 21:17:08.577;0;1;0;
16/02/2025 21:17:09.956;0;0;0;
16/02/2025 21:18:28.710;0;1;0;
16/02/2025 21:18:29.947;0;0;0;
16/02/2025 21:18:48.628;0;1;0;
16/02/2025 21:18:49.937;0;0;0;
16/02/2025 21:19:28.699;0;1;0;
16/02/2025 21:19:29.948;0;0;0;
16/02/2025 21:20:08.669;0;1;0;
16/02/2025 21:20:09.948;0;0;0;
16/02/2025 21:20:28.679;0;1;0;
16/02/2025 21:20:30.59;0;0;0;
16/02/2025 21:20:48.690;0;1;0;
16/02/2025 21:20:49.939;0;0;0;
16/02/2025 21:21:48.720;0;1;0;
16/02/2025 21:21:50.70;0;0;0;
16/02/2025 21:22:28.731;0;1;0;
16/02/2025 21:22:30.110;0;0;0;
16/02/2025 21:23:28.742;0;1;0;
16/02/2025 21:23:30.1;0;0;0;
16/02/2025 21:25:48.814;0;1;0;
16/02/2025 21:25:50.193;0;0;0;
16/02/2025 21:26:28.834;0;1;0;
16/02/2025 21:26:30.253;0;0;0;
16/02/2025 21:27:09.64;0;1;0;
16/02/2025 21:27:10.484;0;0;0;
16/02/2025 21:29:08.936;0;1;0;
16/02/2025 21:29:10.356;0;0;0;
16/02/2025 21:29:28.927;0;1;0;
16/02/2025 21:29:30.196;0;0;0;
16/02/2025 21:30:08.947;0;1;0;
16/02/2025 21:30:10.206;0;0;0;
16/02/2025 21:30:48.967;0;1;0;
16/02/2025 21:30:50.317;0;0;0;
16/02/2025 21:31:08.988;0;1;0;
16/02/2025 21:31:10.227;0;0;0;
16/02/2025 21:32:49.233;0;1;0;
16/02/2025 21:32:50.489;0;0;0;
16/02/2025 21:35:09.91;0;1;0;
16/02/2025 21:35:10.350;0;0;0;
16/02/2025 21:37:29.143;0;1;0;
16/02/2025 21:37:30.492;0;0;0;
16/02/2025 21:42:09.287;0;1;0;
16/02/2025 21:42:10.526;0;0;0;
16/02/2025 21:42:49.338;0;1;0;
16/02/2025 21:42:50.757;0;0;0;
16/02/2025 21:43:29.328;0;1;0;
16/02/2025 21:43:30.617;0;0;0;
16/02/2025 21:45:09.380;0;1;0;
16/02/2025 21:45:10.669;0;0;0;
16/02/2025 21:45:49.400;0;1;0;
16/02/2025 21:45:50.750;0;0;0;
16/02/2025 21:46:49.523;0;1;0;
16/02/2025 21:46:50.861;0;0;0;
16/02/2025 21:47:29.432;0;0;1;
16/02/2025 21:47:30.571;0;0;0;
16/02/2025 21:49:49.750;0;1;0;
16/02/2025 21:49:51.13;0;0;0;
16/02/2025 21:54:09.648;0;1;0;
16/02/2025 21:54:10.977;0;0;0;
16/02/2025 21:54:29.658;0;1;0;
16/02/2025 21:54:30.987;0;0;0;
16/02/2025 21:56:29.710;0;1;0;
16/02/2025 21:56:31.59;0;0;0;
16/02/2025 21:57:09.731;0;1;0;
16/02/2025 21:57:11.20;0;0;0;
16/02/2025 21:57:49.731;0;1;0;
16/02/2025 21:57:51.171;0;0;0;
16/02/2025 21:58:09.900;0;0;1;
16/02/2025 21:58:11.161;0;0;0;
16/02/2025 22:07:10.20;0;1;0;
16/02/2025 22:07:11.400;0;0;0;
16/02/2025 22:08:10.31;0;1;0;
16/02/2025 22:08:11.381;0;0;0;
16/02/2025 22:13:10.166;0;1;0;
16/02/2025 22:13:11.676;0;0;0;
16/02/2025 22:13:30.177;0;1;0;
16/02/2025 22:13:31.586;0;0;0;
16/02/2025 22:14:10.197;0;1;0;
16/02/2025 22:14:11.517;0;0;0;
16/02/2025 22:14:30.218;0;1;0;
16/02/2025 22:14:31.387;0;0;0;
16/02/2025 22:14:50.243;0;1;0;
16/02/2025 22:14:51.537;0;0;0;
16/02/2025 22:15:10.494;0;1;0;
16/02/2025 22:15:11.678;0;0;0;
16/02/2025 22:19:50.353;0;1;0;
16/02/2025 22:19:51.732;0;0;0;
16/02/2025 22:20:10.363;0;1;0;
16/02/2025 22:20:11.663;0;0;0;
16/02/2025 22:22:10.425;0;1;0;
16/02/2025 22:22:11.815;0;0;0;
16/02/2025 22:28:10.592;0;1;0;
16/02/2025 22:28:11.851;0;0;0;
16/02/2025 22:28:30.582;0;1;0;
16/02/2025 22:28:31.932;0;0;0;
16/02/2025 22:28:51.624;0;1;0;
16/02/2025 22:28:52.923;0;0;0;
16/02/2025 22:29:50.624;0;1;0;
16/02/2025 22:29:52.43;0;0;0;
16/02/2025 22:32:50.717;0;1;0;
16/02/2025 22:32:52.6;0;0;0;
16/02/2025 22:33:50.748;0;1;0;
16/02/2025 22:33:51.997;0;0;0;
16/02/2025 22:35:10.790;0;1;0;
16/02/2025 22:35:12.109;0;0;0;
16/02/2025 22:41:50.977;0;1;0;
16/02/2025 22:41:52.237;0;0;0;
16/02/2025 22:44:51.71;0;1;0;
16/02/2025 22:44:52.450;0;0;0;
16/02/2025 22:45:31.131;1;0;0;
16/02/2025 22:45:39.98;0;0;0;
16/02/2025 22:46:11.92;0;0;1;
16/02/2025 22:46:12.231;0;0;0;
16/02/2025 22:49:11.186;0;0;1;
16/02/2025 22:49:12.425;0;0;0;
16/02/2025 22:53:11.311;0;1;0;
16/02/2025 22:53:12.660;0;0;0;
16/02/2025 22:53:54.224;1;0;0;
16/02/2025 22:53:54.225;1;1;1;
16/02/2025 22:53:57.245;1;0;0;
16/02/2025 22:54:01.923;1;1;1;
16/02/2025 22:54:03.61;1;0;0;
16/02/2025 22:54:11.922;1;1;1;
16/02/2025 22:54:13.62;1;0;0;
16/02/2025 22:54:21.922;1;1;1;
16/02/2025 22:54:23.62;1;0;0;
16/02/2025 22:54:29.658;0;0;0;
16/02/2025 22:55:14.91;0;1;1;
16/02/2025 22:55:19.129;0;0;0;
16/02/2025 22:55:34.96;0;1;0;
16/02/2025 22:55:36.847;0;0;0;
16/02/2025 22:55:54.106;0;1;1;
16/02/2025 22:55:55.466;0;0;0;
16/02/2025 22:58:14.179;0;0;1;
16/02/2025 22:58:15.649;0;0;0;
16/02/2025 22:58:34.190;0;1;1;
16/02/2025 22:58:35.529;0;0;0;
16/02/2025 22:59:34.221;0;1;0;
16/02/2025 22:59:35.510;0;0;0;
16/02/2025 23:01:14.293;1;0;0;
16/02/2025 23:01:14.294;1;1;0;
16/02/2025 23:01:15.552;1;0;0;
16/02/2025 23:01:32.329;0;0;0;
16/02/2025 23:01:34.282;0;1;0;
16/02/2025 23:01:34.283;1;1;0;
16/02/2025 23:01:35.663;1;0;0;
16/02/2025 23:01:52.570;0;0;0;
16/02/2025 23:01:54.294;0;1;0;
16/02/2025 23:01:54.295;1;1;0;
16/02/2025 23:01:55.583;1;0;0;
16/02/2025 23:02:12.711;0;0;0;
16/02/2025 23:02:14.304;0;1;1;
16/02/2025 23:02:14.305;1;1;1;
16/02/2025 23:02:15.694;1;0;0;
16/02/2025 23:02:32.601;0;0;0;
16/02/2025 23:02:34.315;0;0;1;
16/02/2025 23:02:34.316;1;0;1;
16/02/2025 23:02:35.654;1;0;0;
16/02/2025 23:02:52.561;0;0;0;
16/02/2025 23:02:54.325;0;1;0;
16/02/2025 23:02:54.326;1;1;0;
16/02/2025 23:02:55.574;1;0;0;
16/02/2025 23:03:12.552;0;0;0;
16/02/2025 23:03:14.456;1;0;0;
16/02/2025 23:03:32.872;0;0;0;
16/02/2025 23:03:34.350;0;1;0;
16/02/2025 23:03:34.351;1;1;0;
16/02/2025 23:03:36.136;1;0;0;
16/02/2025 23:03:52.542;0;0;0;
16/02/2025 23:03:54.356;0;1;1;
16/02/2025 23:03:54.357;1;1;1;
16/02/2025 23:03:56.406;1;0;0;
16/02/2025 23:04:12.713;0;0;0;
16/02/2025 23:04:14.367;0;1;1;
16/02/2025 23:04:14.368;1;1;1;
16/02/2025 23:04:15.786;1;0;0;
16/02/2025 23:04:32.493;0;0;0;
16/02/2025 23:04:34.377;0;1;0;
16/02/2025 23:04:36.97;0;0;0;
16/02/2025 23:04:54.398;0;1;1;
16/02/2025 23:04:55.927;0;0;0;
16/02/2025 23:05:14.428;0;0;1;
16/02/2025 23:05:15.707;0;0;0;
16/02/2025 23:05:34.408;0;1;0;
16/02/2025 23:05:35.798;0;0;0;
16/02/2025 23:07:54.471;0;1;0;
16/02/2025 23:07:55.851;0;0;0;
16/02/2025 23:08:14.482;0;1;0;
16/02/2025 23:08:15.891;0;0;0;
16/02/2025 23:08:34.492;0;1;0;
16/02/2025 23:08:35.721;0;0;0;
16/02/2025 23:09:54.538;0;1;0;
16/02/2025 23:09:55.863;0;0;0;
16/02/2025 23:10:14.544;0;1;0;
16/02/2025 23:10:15.843;0;0;0;
16/02/2025 23:12:34.617;0;1;0;
16/02/2025 23:12:35.876;0;0;0;
16/02/2025 23:13:14.648;0;0;1;
16/02/2025 23:13:16.27;0;0;0;
16/02/2025 23:13:54.659;0;0;1;
